County,STI_Disease,Year,Cases,Rate,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,H_MALE,H_FEMALE
Trumbull,Chlaydia,2022,104,287.5,36705,17923,18782,14178,16790,1616,1785,1366,1372
Trumbull,Chlaydia,2023,116,319.2,36850,17994,18856,14234,16856,1623,1792,1372,1378
Trumbull,Chlaydia,2024,192,527.7,36996,18065,18931,14291,16923,1629,1799,1377,1383
Trumbull,Gonorrhoea,2020,45,125.8,36414,17781,18633,14066,16657,1604,1771,1356,1362
Trumbull,Gonorrhoea,2021,83,229.3,36559,17852,18707,14122,16723,1610,1778,1361,1367
Trumbull,Gonorrhoea,2022,79,218.3,36705,17923,18782,14178,16790,1616,1785,1366,1372
Trumbull,Gonorrhoea,2023,79,218.3,36850,17994,18856,14234,16856,1623,1792,1372,1378
Trumbull,Gonorrhoea,2024,69,191.0,36996,18065,18931,14291,16923,1629,1799,1377,1383
Trumbull,Syphillis,2020,6,18.8,36414,17781,18633,14066,16657,1604,1771,1356,1362
Trumbull,Syphillis,2021,6,17.1,36559,17852,18707,14122,16723,1610,1778,1361,1367
Trumbull,Syphillis,2022,7,20.6,36705,17923,18782,14178,16790,1616,1785,1366,1372
Trumbull,Syphillis,2023,9,26.0,36850,17994,18856,14234,16856,1623,1792,1372,1378
Trumbull,Syphillis,2024,8,23.0,36996,18065,18931,14291,16923,1629,1799,1377,1383
Tuscarawas,Chlaydia,2020,367,332.2,110694,54344,56350,39187,44315,7061,6659,780,580
Tuscarawas,Chlaydia,2021,262,237.4,111136,54561,56575,39343,44492,7089,6685,783,582
Tuscarawas,Chlaydia,2022,361,327.0,111579,54778,56800,39500,44669,7117,6712,786,584
Tuscarawas,Chlaydia,2023,395,357.0,112022,54996,57026,39657,44846,7145,6738,789,586
Tuscarawas,Chlaydia,2024,369,333.5,112465,55213,57251,39813,45024,7173,6765,792,589
Tuscarawas,Gonorrhoea,2020,167,151.3,110694,54344,56350,39187,44315,7061,6659,780,580
Tuscarawas,Gonorrhoea,2021,146,131.9,111136,54561,56575,39343,44492,7089,6685,783,582
Tuscarawas,Gonorrhoea,2022,126,114.0,111579,54778,56800,39500,44669,7117,6712,786,584
Tuscarawas,Gonorrhoea,2023,111,100.6,112022,54996,57026,39657,44846,7145,6738,789,586
Tuscarawas,Gonorrhoea,2024,116,105.6,112465,55213,57251,39813,45024,7173,6765,792,589
Tuscarawas,Syphillis,2020,18,17.0,110694,54344,56350,39187,44315,7061,6659,780,580
Tuscarawas,Syphillis,2021,12,11.4,111136,54561,56575,39343,44492,7089,6685,783,582
Tuscarawas,Syphillis,2022,12,11.4,111579,54778,56800,39500,44669,7117,6712,786,584
Tuscarawas,Syphillis,2023,20,18.3,112022,54996,57026,39657,44846,7145,6738,789,586
Tuscarawas,Syphillis,2024,18,16.8,112465,55213,57251,39813,45024,7173,6765,792,589
Union,Chlaydia,2020,498,374.1,133162,65189,67973,46506,53369,8117,14486,4235,5771
Union,Chlaydia,2021,690,518.7,133694,65449,68244,46692,53582,8149,14543,4251,5794
Union,Chlaydia,2022,559,419.8,134227,65710,68516,46878,53795,8181,14601,4268,5817
Union,Chlaydia,2023,620,465.7,134759,65971,68788,47064,54009,8214,14659,4285,5840
Union,Chlaydia,2024,551,413.9,135292,66232,69060,47250,54222,8246,14717,4302,5863
Union,Gonorrhoea,2020,217,163.3,133162,65189,67973,46506,53369,8117,14486,4235,5771
Union,Gonorrhoea,2021,189,142.2,133694,65449,68244,46692,53582,8149,14543,4251,5794
Union,Gonorrhoea,2022,178,134.4,134227,65710,68516,46878,53795,8181,14601,4268,5817
Union,Gonorrhoea,2023,154,115.9,134759,65971,68788,47064,54009,8214,14659,4285,5840
Union,Gonorrhoea,2024,207,155.7,135292,66232,69060,47250,54222,8246,14717,4302,5863
Union,Syphillis,2020,20,15.4,133162,65189,67973,46506,53369,8117,14486,4235,5771
Union,Syphillis,2021,23,17.8,133694,65449,68244,46692,53582,8149,14543,4251,5794
Union,Syphillis,2022,32,24.7,134227,65710,68516,46878,53795,8181,14601,4268,5817
Union,Syphillis,2023,25,18.8,134759,65971,68788,47064,54009,8214,14659,4285,5840
Union,Syphillis,2024,33,25.5,135292,66232,69060,47250,54222,8246,14717,4302,5863
Van Wert,Chlaydia,2020,333,340.0,98186,48640,49546,43862,34816,7786,6813,3528,941
Van Wert,Chlaydia,2021,255,260.2,98578,48834,49744,44037,34955,7817,6840,3542,944
Van Wert,Chlaydia,2022,356,362.7,98971,49029,49942,44212,35094,7848,6867,3556,948
Van Wert,Chlaydia,2023,435,443.6,99364,49223,50140,44388,35233,7879,6894,3570,952
Van Wert,Chlaydia,2024,466,475.6,99756,49418,50338,44563,35373,7910,6922,3584,956
Van Wert,Gonorrhoea,2020,137,140.1,98186,48640,49546,43862,34816,7786,6813,3528,941
Van Wert,Gonorrhoea,2021,126,128.9,98578,48834,49744,44037,34955,7817,6840,3542,944
Van Wert,Gonorrhoea,2022,115,117.2,98971,49029,49942,44212,35094,7848,6867,3556,948
Van Wert,Gonorrhoea,2023,150,153.1,99364,49223,50140,44388,35233,7879,6894,3570,952
Van Wert,Gonorrhoea,2024,120,123.2,99756,49418,50338,44563,35373,7910,6922,3584,956
Van Wert,Syphillis,2020,16,16.5,98186,48640,49546,43862,34816,7786,6813,3528,941
Van Wert,Syphillis,2021,14,14.3,98578,48834,49744,44037,34955,7817,6840,3542,944
Van Wert,Syphillis,2022,13,13.6,98971,49029,49942,44212,35094,7848,6867,3556,948
Van Wert,Syphillis,2023,17,17.5,99364,49223,50140,44388,35233,7879,6894,3570,952
Van Wert,Syphillis,2024,17,17.8,99756,49418,50338,44563,35373,7910,6922,3584,956
Vinton,Chlaydia,2020,175,388.0,45350,22773,22577,19372,20634,1493,1808,1582,1623
Vinton,Chlaydia,2021,156,344.5,45531,22864,22667,19449,20716,1498,1815,1588,1629
Vinton,Chlaydia,2022,172,380.7,45712,22955,22757,19526,20799,1504,1822,1594,1635
Vinton,Chlaydia,2023,174,383.7,45894,23046,22847,19604,20881,1510,1829,1600,1642
Vinton,Chlaydia,2024,123,271.7,46075,23137,22938,19681,20964,1516,1836,1607,1648
Vinton,Gonorrhoea,2020,48,106.8,45350,22773,22577,19372,20634,1493,1808,1582,1623
Vinton,Gonorrhoea,2021,63,140.7,45531,22864,22667,19449,20716,1498,1815,1588,1629
Vinton,Gonorrhoea,2022,71,158.4,45712,22955,22757,19526,20799,1504,1822,1594,1635
Vinton,Gonorrhoea,2023,56,123.6,45894,23046,22847,19604,20881,1510,1829,1600,1642
Vinton,Gonorrhoea,2024,64,141.7,46075,23137,22938,19681,20964,1516,1836,1607,1648
Vinton,Syphillis,2020,5,12.0,45350,22773,22577,19372,20634,1493,1808,1582,1623
Vinton,Syphillis,2021,6,14.9,45531,22864,22667,19449,20716,1498,1815,1588,1629
Vinton,Syphillis,2022,6,15.0,45712,22955,22757,19526,20799,1504,1822,1594,1635
Vinton,Syphillis,2023,7,16.2,45894,23046,22847,19604,20881,1510,1829,1600,1642
Vinton,Syphillis,2024,10,22.5,46075,23137,22938,19681,20964,1516,1836,1607,1648
Warren,Chlaydia,2020,488,586.1,83307,40806,42501,32952,33921,8655,4884,2207,1595
Warren,Chlaydia,2021,285,342.7,83640,40969,42671,33083,34056,8689,4903,2215,1601
Warren,Chlaydia,2022,468,562.6,83973,41132,42841,33215,34192,8724,4923,2224,1607
Warren,Chlaydia,2023,378,454.1,84306,41295,43011,33347,34328,8758,4942,2233,1614
Warren,Chlaydia,2024,326,391.9,84639,41458,43181,33479,34463,8793,4962,2242,1620
Warren,Gonorrhoea,2020,175,211.2,83307,40806,42501,32952,33921,8655,4884,2207,1595
Warren,Gonorrhoea,2021,199,239.7,83640,40969,42671,33083,34056,8689,4903,2215,1601
Warren,Gonorrhoea,2022,199,239.2,83973,41132,42841,33215,34192,8724,4923,2224,1607
Warren,Gonorrhoea,2023,130,156.6,84306,41295,43011,33347,34328,8758,4942,2233,1614
Warren,Gonorrhoea,2024,179,215.3,84639,41458,43181,33479,34463,8793,4962,2242,1620
Warren,Syphillis,2020,19,23.9,83307,40806,42501,32952,33921,8655,4884,2207,1595
Warren,Syphillis,2021,22,26.7,83640,40969,42671,33083,34056,8689,4903,2215,1601
Warren,Syphillis,2022,17,20.7,83973,41132,42841,33215,34192,8724,4923,2224,1607
Warren,Syphillis,2023,26,31.3,84306,41295,43011,33347,34328,8758,4942,2233,1614
Warren,Syphillis,2024,16,19.5,84639,41458,43181,33479,34463,8793,4962,2242,1620
Washington,Chlaydia,2020,571,517.0,110490,54255,56235,44192,47079,7427,1207,4880,4910
Washington,Chlaydia,2021,597,541.1,110931,54472,56459,44368,47267,7456,1211,4899,4929
Washington,Chlaydia,2022,500,453.2,111373,54689,56684,44545,47455,7486,1216,4919,4949
Washington,Chlaydia,2023,476,431.4,111815,54906,56909,44722,47643,7516,1221,4938,4968
Washington,Chlaydia,2024,579,524.4,112257,55123,57134,44899,47832,7545,1226,4958,4988
Washington,Gonorrhoea,2020,233,211.3,110490,54255,56235,44192,47079,7427,1207,4880,4910
Washington,Gonorrhoea,2021,213,193.2,110931,54472,56459,44368,47267,7456,1211,4899,4929
Washington,Gonorrhoea,2022,154,139.8,111373,54689,56684,44545,47455,7486,1216,4919,4949
Washington,Gonorrhoea,2023,289,262.3,111815,54906,56909,44722,47643,7516,1221,4938,4968
Washington,Gonorrhoea,2024,195,177.2,112257,55123,57134,44899,47832,7545,1226,4958,4988
Washington,Syphillis,2020,17,16.0,110490,54255,56235,44192,47079,7427,1207,4880,4910
Washington,Syphillis,2021,22,20.0,110931,54472,56459,44368,47267,7456,1211,4899,4929
Washington,Syphillis,2022,25,23.3,111373,54689,56684,44545,47455,7486,1216,4919,4949
Washington,Syphillis,2023,28,26.1,111815,54906,56909,44722,47643,7516,1221,4938,4968
Washington,Syphillis,2024,36,33.0,112257,55123,57134,44899,47832,7545,1226,4958,4988
Wayne,Chlaydia,2020,330,394.1,83738,41187,42551,35294,36210,6081,4899,3511,1645
Wayne,Chlaydia,2021,269,321.9,84072,41351,42721,35435,36354,6105,4918,3525,1651
Wayne,Chlaydia,2022,353,422.3,84407,41516,42891,35576,36499,6129,4938,3539,1658
Wayne,Chlaydia,2023,345,412.2,84742,41681,43061,35717,36644,6153,4957,3553,1664
Wayne,Chlaydia,2024,462,551.8,85077,41845,43231,35858,36789,6178,4977,3567,1671
Wayne,Gonorrhoea,2020,130,155.7,83738,41187,42551,35294,36210,6081,4899,3511,1645
Wayne,Gonorrhoea,2021,98,117.7,84072,41351,42721,35435,36354,6105,4918,3525,1651
Wayne,Gonorrhoea,2022,124,148.9,84407,41516,42891,35576,36499,6129,4938,3539,1658
Wayne,Gonorrhoea,2023,126,151.2,84742,41681,43061,35717,36644,6153,4957,3553,1664
Wayne,Gonorrhoea,2024,127,152.1,85077,41845,43231,35858,36789,6178,4977,3567,1671
Wayne,Syphillis,2020,10,12.1,83738,41187,42551,35294,36210,6081,4899,3511,1645
Wayne,Syphillis,2021,14,17.8,84072,41351,42721,35435,36354,6105,4918,3525,1651
Wayne,Syphillis,2022,14,17.1,84407,41516,42891,35576,36499,6129,4938,3539,1658
Wayne,Syphillis,2023,10,12.3,84742,41681,43061,35717,36644,6153,4957,3553,1664
Wayne,Syphillis,2024,15,18.9,85077,41845,43231,35858,36789,6178,4977,3567,1671
Williams,Chlaydia,2020,1015,638.9,158870,78364,80506,69868,59024,17120,7127,6972,6555
Williams,Chlaydia,2021,615,387.4,159505,78677,80828,70147,59260,17188,7155,6999,6581
Williams,Chlaydia,2022,1076,677.9,160140,78990,81150,70426,59496,17256,7184,7027,6607
Williams,Chlaydia,2023,609,383.6,160776,79304,81472,70706,59732,17325,7212,7055,6633
Williams,Chlaydia,2024,717,451.8,161411,79617,81794,70985,59968,17393,7241,7083,6659
Williams,Gonorrhoea,2020,345,217.2,158870,78364,80506,69868,59024,17120,7127,6972,6555
Williams,Gonorrhoea,2021,380,239.5,159505,78677,80828,70147,59260,17188,7155,6999,6581
Williams,Gonorrhoea,2022,277,174.5,160140,78990,81150,70426,59496,17256,7184,7027,6607
Williams,Gonorrhoea,2023,324,204.3,160776,79304,81472,70706,59732,17325,7212,7055,6633
Williams,Gonorrhoea,2024,336,212.0,161411,79617,81794,70985,59968,17393,7241,7083,6659
Williams,Syphillis,2020,38,24.5,158870,78364,80506,69868,59024,17120,7127,6972,6555
Williams,Syphillis,2021,50,31.6,159505,78677,80828,70147,59260,17188,7155,6999,6581
Williams,Syphillis,2022,48,30.6,160140,78990,81150,70426,59496,17256,7184,7027,6607
Williams,Syphillis,2023,28,18.0,160776,79304,81472,70706,59732,17325,7212,7055,6633
Williams,Syphillis,2024,38,24.2,161411,79617,81794,70985,59968,17393,7241,7083,6659
Wood,Chlaydia,2020,383,291.1,131712,64476,67236,57572,51681,2613,8113,2223,1023
Wood,Chlaydia,2021,406,308.4,132238,64733,67504,57802,51887,2623,8145,2231,1027
Wood,Chlaydia,2022,445,338.5,132765,64991,67773,58032,52094,2633,8177,2240,1031
Wood,Chlaydia,2023,483,367.1,133292,65249,68042,58262,52301,2644,8210,2249,1035
Wood,Chlaydia,2024,478,363.3,133819,65507,68311,58493,52507,2654,8242,2258,1039
Wood,Gonorrhoea,2020,193,147.2,131712,64476,67236,57572,51681,2613,8113,2223,1023
Wood,Gonorrhoea,2021,115,87.8,132238,64733,67504,57802,51887,2623,8145,2231,1027
Wood,Gonorrhoea,2022,197,149.8,132765,64991,67773,58032,52094,2633,8177,2240,1031
Wood,Gonorrhoea,2023,107,81.6,133292,65249,68042,58262,52301,2644,8210,2249,1035
Wood,Gonorrhoea,2024,128,97.2,133819,65507,68311,58493,52507,2654,8242,2258,1039
Wood,Syphillis,2020,21,16.1,131712,64476,67236,57572,51681,2613,8113,2223,1023
Wood,Syphillis,2021,19,14.9,132238,64733,67504,57802,51887,2623,8145,2231,1027
Wood,Syphillis,2022,20,15.9,132765,64991,67773,58032,52094,2633,8177,2240,1031
Wood,Syphillis,2023,14,10.7,133292,65249,68042,58262,52301,2644,8210,2249,1035
Wood,Syphillis,2024,19,15.1,133819,65507,68311,58493,52507,2654,8242,2258,1039
Wyandot,Chlaydia,2020,639,431.1,148285,72061,76224,52278,60807,3222,5377,4766,2015
Wyandot,Chlaydia,2021,665,448.5,148878,72349,76528,52487,61050,3234,5398,4785,2023
Wyandot,Chlaydia,2022,791,533.5,149471,72637,76833,52696,61293,3247,5420,4804,2031
Wyandot,Chlaydia,2023,850,573.8,150064,72925,77138,52905,61536,3260,5441,4823,2039
Wyandot,Chlaydia,2024,764,515.6,150657,73213,77443,53114,61779,3273,5463,4842,2047
Wyandot,Gonorrhoea,2020,311,209.8,148285,72061,76224,52278,60807,3222,5377,4766,2015
Wyandot,Gonorrhoea,2021,287,193.7,148878,72349,76528,52487,61050,3234,5398,4785,2023
Wyandot,Gonorrhoea,2022,344,232.0,149471,72637,76833,52696,61293,3247,5420,4804,2031
Wyandot,Gonorrhoea,2023,285,192.2,150064,72925,77138,52905,61536,3260,5441,4823,2039
Wyandot,Gonorrhoea,2024,217,146.6,150657,73213,77443,53114,61779,3273,5463,4842,2047
Wyandot,Syphillis,2020,38,25.9,148285,72061,76224,52278,60807,3222,5377,4766,2015
Wyandot,Syphillis,2021,31,21.2,148878,72349,76528,52487,61050,3234,5398,4785,2023
Wyandot,Syphillis,2022,21,14.4,149471,72637,76833,52696,61293,3247,5420,4804,2031
Wyandot,Syphillis,2023,21,14.8,150064,72925,77138,52905,61536,3260,5441,4823,2039
Wyandot,Syphillis,2024,33,22.5,150657,73213,77443,53114,61779,3273,5463,4842,2047
